open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
181.38,181.47,175.68,176.13,32047482.0,181.47,175.68,176.13,181.38,32047482.0,1.0,0.0,AMZN,XNAS,2024-08-22T00:00:00+0000
179.92,182.385,178.8937,180.11,35599120.0,182.385,178.8937,180.11,179.92,35599120.0,1.0,0.0,AMZN,XNAS,2024-08-21T00:00:00+0000
177.92,179.01,177.4308,178.88,26255204.0,179.01,177.4308,178.88,177.92,26255204.0,1.0,0.0,AMZN,XNAS,2024-08-20T00:00:00+0000
177.64,178.3,176.16,178.22,31129807.0,178.3,176.16,178.22,177.64,31129807.0,1.0,0.0,AMZN,XNAS,2024-08-19T00:00:00+0000
177.04,178.34,176.2601,177.06,31489175.0,178.34,176.2601,177.06,177.04,31489175.0,1.0,0.0,AMZN,XNAS,2024-08-16T00:00:00+0000
174.86,177.91,173.99,177.59,51698513.0,177.91,173.99,177.59,174.86,51698513.0,1.0,0.0,AMZN,XNAS,2024-08-15T00:00:00+0000
172.11,172.28,168.86,170.1,28843804.0,172.28,168.86,170.1,172.11,28843804.0,1.0,0.0,AMZN,XNAS,2024-08-14T00:00:00+0000
167.81,171.04,167.1,170.23,39237915.0,171.04,167.1,170.23,167.81,39237915.0,1.0,0.0,AMZN,XNAS,2024-08-13T00:00:00+0000
168.14,168.55,166.1101,166.8,30072788.0,168.55,166.1101,166.8,168.14,30072788.0,1.0,0.0,AMZN,XNAS,2024-08-12T00:00:00+0000
166.4,168.55,165.85,166.94,36401049.0,168.55,165.85,166.94,166.4,36401049.0,1.0,0.0,AMZN,XNAS,2024-08-09T00:00:00+0000
165.165,166.6899,162.55,165.8,44616206.0,166.6899,162.55,165.8,165.165,44616206.0,1.0,0.0,AMZN,XNAS,2024-08-08T00:00:00+0000
166.55,167.58,161.43,162.77,48408240.0,167.58,161.43,162.77,166.55,48408240.0,1.0,0.0,AMZN,XNAS,2024-08-07T00:00:00+0000
161.71,165.08,158.5404,161.93,59950830.0,165.08,158.5404,161.93,161.71,59950830.0,1.0,0.0,AMZN,XNAS,2024-08-06T00:00:00+0000
154.21,162.96,151.61,161.02,83149437.0,162.96,151.61,161.02,154.21,83149437.0,1.0,0.0,AMZN,XNAS,2024-08-05T00:00:00+0000
166.75,168.77,160.55,167.9,141448365.0,168.77,160.55,167.9,166.75,141448365.0,1.0,0.0,AMZN,XNAS,2024-08-02T00:00:00+0000
189.285,190.6,181.87,184.07,70435635.0,190.6,181.87,184.07,189.285,70435635.0,1.0,0.0,AMZN,XNAS,2024-08-01T00:00:00+0000
185.05,187.94,184.46,186.98,41667326.0,187.94,184.46,186.98,185.05,41667326.0,1.0,0.0,AMZN,XNAS,2024-07-31T00:00:00+0000
184.72,185.86,179.38,181.71,39508574.0,185.86,179.38,181.71,184.72,39508574.0,1.0,0.0,AMZN,XNAS,2024-07-30T00:00:00+0000
183.84,184.75,182.38,183.2,33270123.0,184.75,182.38,183.2,183.84,33270123.0,1.0,0.0,AMZN,XNAS,2024-07-29T00:00:00+0000
180.39,183.19,180.24,182.5,29505964.0,183.19,180.24,182.5,180.39,29505964.0,1.0,0.0,AMZN,XNAS,2024-07-26T00:00:00+0000
182.91,183.8958,176.8,179.85,44464163.0,183.8958,176.8,179.85,182.91,44464163.0,1.0,0.0,AMZN,XNAS,2024-07-25T00:00:00+0000
183.2,185.45,180.41,180.83,41532360.0,185.45,180.41,180.83,183.2,41532360.0,1.0,0.0,AMZN,XNAS,2024-07-24T00:00:00+0000
184.1,189.39,183.56,186.41,47537670.0,189.39,183.56,186.41,184.1,47537670.0,1.0,0.0,AMZN,XNAS,2024-07-23T00:00:00+0000
185.0,185.06,182.48,182.55,39931923.0,185.06,182.48,182.55,185.0,39931923.0,1.0,0.0,AMZN,XNAS,2024-07-22T00:00:00+0000
181.14,184.93,180.11,183.13,43081829.0,184.93,180.11,183.13,181.14,43081829.0,1.0,0.0,AMZN,XNAS,2024-07-19T00:00:00+0000
189.59,189.68,181.448,183.75,50994403.0,189.68,181.448,183.75,189.59,51043626.0,1.0,0.0,AMZN,XNAS,2024-07-18T00:00:00+0000
191.35,191.58,185.99,187.93,48035182.0,191.58,185.99,187.93,191.35,48076139.0,1.0,0.0,AMZN,XNAS,2024-07-17T00:00:00+0000
195.59,196.62,192.24,193.02,33977680.0,196.62,192.24,193.02,195.59,33994714.0,1.0,0.0,AMZN,XNAS,2024-07-16T00:00:00+0000
194.56,196.19,190.83,192.72,40601437.0,196.19,190.83,192.72,194.56,40683227.0,1.0,0.0,AMZN,XNAS,2024-07-15T00:00:00+0000
194.8,196.47,193.8301,194.49,30598529.0,196.47,193.8301,194.49,194.8,30598525.0,1.0,0.0,AMZN,XNAS,2024-07-12T00:00:00+0000
200.09,200.2699,192.86,195.05,44530503.0,200.2699,192.86,195.05,200.09,44565041.0,1.0,0.0,AMZN,XNAS,2024-07-11T00:00:00+0000
199.995,200.11,197.69,199.79,32859240.0,200.11,197.69,199.79,199.995,32883753.0,1.0,0.0,AMZN,XNAS,2024-07-10T00:00:00+0000
199.4,200.57,199.045,199.34,32737700.0,200.57,199.045,199.34,199.4,32756736.0,1.0,0.0,AMZN,XNAS,2024-07-09T00:00:00+0000
200.04,201.2,197.96,199.29,34716917.0,201.2,197.96,199.29,200.04,34767261.0,1.0,0.0,AMZN,XNAS,2024-07-08T00:00:00+0000
198.65,200.55,198.17,200.0,39858887.0,200.55,198.17,200.0,198.65,39858885.0,1.0,0.0,AMZN,XNAS,2024-07-05T00:00:00+0000
199.94,200.029,196.7601,197.59,31597926.0,200.029,196.7601,197.59,199.94,31597926.0,1.0,0.0,AMZN,XNAS,2024-07-03T00:00:00+0000
197.28,200.43,195.93,200.0,45578306.0,200.43,195.93,200.0,197.28,45600013.0,1.0,0.0,AMZN,XNAS,2024-07-02T00:00:00+0000
193.49,198.2957,192.82,197.2,41150093.0,198.2957,192.82,197.2,193.49,41192011.0,1.0,0.0,AMZN,XNAS,2024-07-01T00:00:00+0000
197.73,198.85,192.5,193.25,76930195.0,198.85,192.5,193.25,197.73,76930192.0,1.0,0.0,AMZN,XNAS,2024-06-28T00:00:00+0000
195.005,199.84,194.2,197.85,74345808.0,199.84,194.2,197.85,195.005,74397491.0,1.0,0.0,AMZN,XNAS,2024-06-27T00:00:00+0000
186.92,194.8,186.26,193.61,65039165.0,194.8,186.26,193.61,186.92,65103893.0,1.0,0.0,AMZN,XNAS,2024-06-26T00:00:00+0000
186.81,188.84,185.42,186.34,45898480.0,188.84,185.42,186.34,186.81,45898475.0,1.0,0.0,AMZN,XNAS,2024-06-25T00:00:00+0000
189.33,191.0,185.33,185.57,50610379.0,191.0,185.33,185.57,189.33,50610379.0,1.0,0.0,AMZN,XNAS,2024-06-24T00:00:00+0000
187.8,189.275,185.86,189.08,72931754.0,189.275,185.86,189.08,187.8,72931754.0,1.0,0.0,AMZN,XNAS,2024-06-21T00:00:00+0000
182.91,186.51,182.72,186.1,44726779.0,186.51,182.72,186.1,182.91,44726779.0,1.0,0.0,AMZN,XNAS,2024-06-20T00:00:00+0000
183.735,184.29,181.43,182.81,36659157.0,184.29,181.43,182.81,183.735,36659157.0,1.0,0.0,AMZN,XNAS,2024-06-18T00:00:00+0000
182.52,185.0,181.22,184.06,35601907.0,185.0,181.22,184.06,182.52,35601907.0,1.0,0.0,AMZN,XNAS,2024-06-17T00:00:00+0000
183.08,183.72,182.23,183.66,25456410.0,183.72,182.23,183.66,183.08,25456410.0,1.0,0.0,AMZN,XNAS,2024-06-14T00:00:00+0000
186.09,187.67,182.666,183.83,39721545.0,187.67,182.666,183.83,186.09,39721545.0,1.0,0.0,AMZN,XNAS,2024-06-13T00:00:00+0000
188.015,188.35,185.43,186.89,33984216.0,188.35,185.43,186.89,188.015,33984216.0,1.0,0.0,AMZN,XNAS,2024-06-12T00:00:00+0000
187.06,187.77,184.5373,187.23,27265108.0,187.77,184.5373,187.23,187.06,27265108.0,1.0,0.0,AMZN,XNAS,2024-06-11T00:00:00+0000
184.07,187.23,183.79,187.06,34494498.0,187.23,183.79,187.06,184.07,34494498.0,1.0,0.0,AMZN,XNAS,2024-06-10T00:00:00+0000
184.9,186.2888,183.36,184.3,28021473.0,186.2888,183.36,184.3,184.9,28021473.0,1.0,0.0,AMZN,XNAS,2024-06-07T00:00:00+0000
181.745,185.0,181.49,185.0,31371151.0,185.0,181.49,185.0,181.745,31371151.0,1.0,0.0,AMZN,XNAS,2024-06-06T00:00:00+0000
180.1,181.5,178.75,181.28,32116394.0,181.5,178.75,181.28,180.1,32116394.0,1.0,0.0,AMZN,XNAS,2024-06-05T00:00:00+0000
177.64,179.82,176.44,179.34,27198388.0,179.82,176.44,179.34,177.64,27198388.0,1.0,0.0,AMZN,XNAS,2024-06-04T00:00:00+0000
177.7,178.7,175.92,178.34,30786640.0,178.7,175.92,178.34,177.7,30786640.0,1.0,0.0,AMZN,XNAS,2024-06-03T00:00:00+0000
178.3,179.21,173.87,176.44,58903939.0,179.21,173.87,176.44,178.3,58903939.0,1.0,0.0,AMZN,XNAS,2024-05-31T00:00:00+0000
181.31,181.34,178.355,179.32,29249229.0,181.34,178.355,179.32,181.31,29249229.0,1.0,0.0,AMZN,XNAS,2024-05-30T00:00:00+0000
181.7,184.08,181.55,182.02,32009294.0,184.08,181.55,182.02,181.7,32009294.0,1.0,0.0,AMZN,XNAS,2024-05-29T00:00:00+0000
179.93,182.24,179.49,182.15,29926963.0,182.24,179.49,182.15,179.93,29926963.0,1.0,0.0,AMZN,XNAS,2024-05-28T00:00:00+0000
181.65,182.435,180.3,180.75,27471640.0,182.435,180.3,180.75,181.65,27471640.0,1.0,0.0,AMZN,XNAS,2024-05-24T00:00:00+0000
183.66,184.76,180.08,181.05,33670173.0,184.76,180.08,181.05,183.66,33670173.0,1.0,0.0,AMZN,XNAS,2024-05-23T00:00:00+0000
183.88,185.22,181.9715,183.13,28148784.0,185.22,181.9715,183.13,183.88,28148784.0,1.0,0.0,AMZN,XNAS,2024-05-22T00:00:00+0000
182.3,183.26,180.75,183.15,50839129.0,183.26,180.75,183.15,182.3,50839129.0,1.0,0.0,AMZN,XNAS,2024-05-21T00:00:00+0000
184.34,186.665,183.28,183.54,30511768.0,186.665,183.28,183.54,184.34,30511768.0,1.0,0.0,AMZN,XNAS,2024-05-20T00:00:00+0000
183.76,185.3,183.35,184.7,33175655.0,185.3,183.35,184.7,183.76,33175655.0,1.0,0.0,AMZN,XNAS,2024-05-17T00:00:00+0000
185.6,187.31,183.46,183.63,38834450.0,187.31,183.46,183.63,185.6,38834450.0,1.0,0.0,AMZN,XNAS,2024-05-16T00:00:00+0000
185.97,186.7193,182.73,185.99,75459927.0,186.7193,182.73,185.99,185.97,75459927.0,1.0,0.0,AMZN,XNAS,2024-05-15T00:00:00+0000
183.82,187.72,183.45,187.07,38698155.0,187.72,183.45,187.07,183.82,38698155.0,1.0,0.0,AMZN,XNAS,2024-05-14T00:00:00+0000
188.0,188.31,185.36,186.57,24898613.0,188.31,185.36,186.57,188.0,24898613.0,1.0,0.0,AMZN,XNAS,2024-05-13T00:00:00+0000
189.16,189.892,186.93,187.48,34141771.0,189.892,186.93,187.48,189.16,34141771.0,1.0,0.0,AMZN,XNAS,2024-05-10T00:00:00+0000
188.88,191.7,187.44,189.5,43368377.0,191.7,187.44,189.5,188.88,43368377.0,1.0,0.0,AMZN,XNAS,2024-05-09T00:00:00+0000
