open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
155.43,158.38,155.21,157.46,29591150.0,158.38,155.21,157.46,155.43,29591152.0,1.0,0.0,GOOGL,XNAS,2024-09-13T00:00:00+0000
153.8,154.82,152.65,154.69,29695051.0,154.82,152.65,154.69,153.8,29695048.0,1.0,0.0,GOOGL,XNAS,2024-09-12T00:00:00+0000
149.92,151.5,147.52,151.16,29607689.0,151.5,147.52,151.16,149.92,29607693.0,1.0,0.0,GOOGL,XNAS,2024-09-11T00:00:00+0000
150.45,151.27,148.34,148.66,31118770.0,151.27,148.34,148.66,150.45,31118765.0,1.0,0.0,GOOGL,XNAS,2024-09-10T00:00:00+0000
152.51,153.4,147.215,148.71,39260449.0,153.4,147.215,148.71,152.51,39260451.0,1.0,0.2,GOOGL,XNAS,2024-09-09T00:00:00+0000
157.3,157.83,150.55,150.92,37912129.0,157.83,150.55,150.72,157.3,37912130.0,1.0,0.0,GOOGL,XNAS,2024-09-06T00:00:00+0000
156.3,159.45,155.9805,157.24,18688747.0,159.45,155.9805,157.24,156.3,18688747.0,1.0,0.0,GOOGL,XNAS,2024-09-05T00:00:00+0000
156.655,159.0,155.9616,156.45,19353759.0,159.0,155.9616,156.45,156.655,19197458.0,1.0,0.0,GOOGL,XNAS,2024-09-04T00:00:00+0000
161.72,161.85,156.48,157.36,38945301.0,161.85,156.48,157.36,161.72,38945301.0,1.0,0.0,GOOGL,XNAS,2024-09-03T00:00:00+0000
162.615,163.66,161.6925,163.38,22123811.0,163.66,161.6925,163.38,162.615,22123811.0,1.0,0.0,GOOGL,XNAS,2024-08-30T00:00:00+0000
164.31,165.97,160.25,161.78,19699767.0,165.97,160.25,161.78,164.31,19699767.0,1.0,0.0,GOOGL,XNAS,2024-08-29T00:00:00+0000
165.035,165.6,161.5284,162.85,16407444.0,165.6,161.5284,162.85,165.035,16407444.0,1.0,0.0,GOOGL,XNAS,2024-08-28T00:00:00+0000
165.835,166.4426,164.46,164.68,11821941.0,166.4426,164.46,164.68,165.835,11821941.0,1.0,0.0,GOOGL,XNAS,2024-08-27T00:00:00+0000
166.38,167.55,164.455,166.16,14190417.0,167.55,164.455,166.16,166.38,14190417.0,1.0,0.0,GOOGL,XNAS,2024-08-26T00:00:00+0000
164.72,166.18,163.83,165.62,13955741.0,166.18,163.83,165.62,164.72,13955741.0,1.0,0.0,GOOGL,XNAS,2024-08-23T00:00:00+0000
167.26,167.59,163.31,163.8,22493275.0,167.59,163.31,163.8,167.26,22493275.0,1.0,0.0,GOOGL,XNAS,2024-08-22T00:00:00+0000
165.15,166.85,164.67,165.85,22901997.0,166.85,164.67,165.85,165.15,22901997.0,1.0,0.0,GOOGL,XNAS,2024-08-21T00:00:00+0000
166.9,168.64,166.82,167.18,18341533.0,168.64,166.82,167.18,166.9,18341533.0,1.0,0.0,GOOGL,XNAS,2024-08-20T00:00:00+0000
165.28,166.69,164.26,166.67,22416185.0,166.69,164.26,166.67,165.28,22416185.0,1.0,0.0,GOOGL,XNAS,2024-08-19T00:00:00+0000
161.47,165.06,161.13,162.96,24208647.0,165.06,161.13,162.96,161.47,24208647.0,1.0,0.0,GOOGL,XNAS,2024-08-16T00:00:00+0000
160.5,161.635,159.61,161.3,31524252.0,161.635,159.61,161.3,160.5,31524252.0,1.0,0.0,GOOGL,XNAS,2024-08-15T00:00:00+0000
162.4,163.22,157.71,160.37,40591126.0,163.22,157.71,160.37,162.4,40591126.0,1.0,0.0,GOOGL,XNAS,2024-08-14T00:00:00+0000
163.41,164.73,162.97,164.16,18551690.0,164.73,162.97,164.16,163.41,18551690.0,1.0,0.0,GOOGL,XNAS,2024-08-13T00:00:00+0000
164.35,164.9,161.84,162.29,15895286.0,164.9,161.84,162.29,164.35,15895286.0,1.0,0.0,GOOGL,XNAS,2024-08-12T00:00:00+0000
160.01,163.79,159.06,163.67,28602285.0,163.79,159.06,163.67,160.01,28602285.0,1.0,0.0,GOOGL,XNAS,2024-08-09T00:00:00+0000
160.51,163.69,160.21,162.03,25578839.0,163.69,160.21,162.03,160.51,25578839.0,1.0,0.0,GOOGL,XNAS,2024-08-08T00:00:00+0000
161.25,162.98,158.47,158.94,25138573.0,162.98,158.47,158.94,161.25,25138573.0,1.0,0.0,GOOGL,XNAS,2024-08-07T00:00:00+0000
159.33,160.57,156.41,158.29,49004561.0,160.57,156.41,158.29,159.33,49004561.0,1.0,0.0,GOOGL,XNAS,2024-08-06T00:00:00+0000
155.5,164.43,154.93,159.25,53630673.0,164.43,154.93,159.25,155.5,53630673.0,1.0,0.0,GOOGL,XNAS,2024-08-05T00:00:00+0000
166.44,168.51,164.67,166.66,29130102.0,168.51,164.67,166.66,166.44,29130102.0,1.0,0.0,GOOGL,XNAS,2024-08-02T00:00:00+0000
170.25,174.05,168.88,170.76,24528498.0,174.05,168.88,170.76,170.25,24531392.0,1.0,0.0,GOOGL,XNAS,2024-08-01T00:00:00+0000
173.24,174.245,170.01,171.54,25721653.0,174.245,170.01,171.54,173.24,25729090.0,1.0,0.0,GOOGL,XNAS,2024-07-31T00:00:00+0000
170.24,171.2299,168.44,170.29,18951433.0,171.2299,168.44,170.29,170.24,18959686.0,1.0,0.0,GOOGL,XNAS,2024-07-30T00:00:00+0000
168.83,170.43,167.99,169.53,20283483.0,170.43,167.99,169.53,168.83,20293822.0,1.0,0.0,GOOGL,XNAS,2024-07-29T00:00:00+0000
167.15,168.09,164.06,167.0,41336886.0,168.09,164.06,167.0,167.15,41336886.0,1.0,0.0,GOOGL,XNAS,2024-07-26T00:00:00+0000
172.52,173.42,167.19,167.28,44851969.0,173.42,167.19,167.28,172.52,44851973.0,1.0,0.0,GOOGL,XNAS,2024-07-25T00:00:00+0000
173.6,176.19,171.82,172.63,49574421.0,176.19,171.82,172.63,173.6,49585203.0,1.0,0.0,GOOGL,XNAS,2024-07-24T00:00:00+0000
182.05,183.61,181.54,181.79,36321790.0,183.61,181.54,181.79,182.05,36352714.0,1.0,0.0,GOOGL,XNAS,2024-07-23T00:00:00+0000
180.59,182.7,180.23,181.67,24096721.0,182.7,180.23,181.67,180.59,24100345.0,1.0,0.0,GOOGL,XNAS,2024-07-22T00:00:00+0000
178.88,180.29,177.13,177.66,18881885.0,180.29,177.13,177.66,178.88,18881885.0,1.0,0.0,GOOGL,XNAS,2024-07-19T00:00:00+0000
181.93,182.5,176.47,177.69,25315727.0,182.5,176.47,177.69,181.93,25315727.0,1.0,0.0,GOOGL,XNAS,2024-07-18T00:00:00+0000
182.965,183.55,179.9,181.02,20732934.0,183.55,179.9,181.02,182.965,20734071.0,1.0,0.0,GOOGL,XNAS,2024-07-17T00:00:00+0000
187.36,188.68,183.3736,183.92,18290722.0,188.68,183.3736,183.92,187.36,18290722.0,1.0,0.0,GOOGL,XNAS,2024-07-16T00:00:00+0000
184.92,188.24,184.92,186.53,16474043.0,188.24,184.92,186.53,184.92,16474043.0,1.0,0.0,GOOGL,XNAS,2024-07-15T00:00:00+0000
185.08,187.11,184.49,185.07,22898410.0,187.11,184.49,185.07,185.08,22898406.0,1.0,0.0,GOOGL,XNAS,2024-07-12T00:00:00+0000
189.845,190.86,185.08,185.57,25625784.0,190.86,185.08,185.57,189.845,25625784.0,1.0,0.0,GOOGL,XNAS,2024-07-11T00:00:00+0000
189.15,191.75,189.03,191.18,15952454.0,191.75,189.03,191.18,189.15,15952454.0,1.0,0.0,GOOGL,XNAS,2024-07-10T00:00:00+0000
190.31,191.36,188.72,188.98,15141312.0,191.36,188.72,188.98,190.31,15141312.0,1.0,0.0,GOOGL,XNAS,2024-07-09T00:00:00+0000
189.895,190.17,187.78,189.03,21035886.0,190.17,187.78,189.03,189.895,21035886.0,1.0,0.0,GOOGL,XNAS,2024-07-08T00:00:00+0000
185.855,190.86,185.8,190.6,20967449.0,190.86,185.8,190.6,185.855,20967450.0,1.0,0.0,GOOGL,XNAS,2024-07-05T00:00:00+0000
184.85,186.09,184.0,185.82,10242126.0,186.09,184.0,185.82,184.85,10242126.0,1.0,0.0,GOOGL,XNAS,2024-07-03T00:00:00+0000
182.05,185.57,181.56,185.24,17372485.0,185.57,181.56,185.24,182.05,17372485.0,1.0,0.0,GOOGL,XNAS,2024-07-02T00:00:00+0000
183.03,183.88,181.3,182.99,16006128.0,183.88,181.3,182.99,183.03,16006128.0,1.0,0.0,GOOGL,XNAS,2024-07-01T00:00:00+0000
184.32,185.13,181.96,182.15,29156641.0,185.13,181.96,182.15,184.32,29156644.0,1.0,0.0,GOOGL,XNAS,2024-06-28T00:00:00+0000
184.18,186.05,184.02,185.41,18847341.0,186.05,184.02,185.41,184.18,18848884.0,1.0,0.0,GOOGL,XNAS,2024-06-27T00:00:00+0000
182.63,184.51,182.48,183.88,19835448.0,184.51,182.48,183.88,182.63,19838972.0,1.0,0.0,GOOGL,XNAS,2024-06-26T00:00:00+0000
179.62,184.29,179.42,184.03,23235589.0,184.29,179.42,184.03,179.62,23235589.0,1.0,0.0,GOOGL,XNAS,2024-06-25T00:00:00+0000
180.16,180.89,178.67,179.22,18298012.0,180.89,178.67,179.22,180.16,18298012.0,1.0,0.0,GOOGL,XNAS,2024-06-24T00:00:00+0000
177.0,180.85,176.61,179.63,58582743.0,180.85,176.61,179.63,177.0,58582743.0,1.0,0.0,GOOGL,XNAS,2024-06-21T00:00:00+0000
175.37,177.29,174.99,176.3,20160085.0,177.29,174.99,176.3,175.37,20160085.0,1.0,0.0,GOOGL,XNAS,2024-06-20T00:00:00+0000
177.14,177.385,174.1042,175.09,21869857.0,177.385,174.1042,175.09,177.14,21869857.0,1.0,0.0,GOOGL,XNAS,2024-06-18T00:00:00+0000
175.46,178.36,174.81,177.24,19618497.0,178.36,174.81,177.24,175.46,19618497.0,1.0,0.0,GOOGL,XNAS,2024-06-17T00:00:00+0000
174.22,177.0623,174.15,176.79,18063561.0,177.0623,174.15,176.79,174.22,18063555.0,1.0,0.0,GOOGL,XNAS,2024-06-14T00:00:00+0000
176.11,176.74,174.88,175.16,20913301.0,176.74,174.88,175.16,176.11,20913299.0,1.0,0.0,GOOGL,XNAS,2024-06-13T00:00:00+0000
178.25,180.41,176.11,177.79,27864737.0,180.41,176.11,177.79,178.25,27864737.0,1.0,0.0,GOOGL,XNAS,2024-06-12T00:00:00+0000
176.22,176.84,173.7701,176.62,21540580.0,176.84,173.7701,176.62,176.22,21540582.0,1.0,0.0,GOOGL,XNAS,2024-06-11T00:00:00+0000
174.97,177.06,172.76,175.01,23779221.0,177.06,172.76,175.01,174.97,23779218.0,1.0,0.2,GOOGL,XNAS,2024-06-10T00:00:00+0000
177.05,177.87,174.2601,174.2601,19661399.0,177.87,174.3,174.0601,177.05,19661399.0,1.0,0.0,GOOGL,XNAS,2024-06-07T00:00:00+0000
175.895,177.15,175.75,176.73,23251013.0,177.15,175.75,176.73,175.895,23251013.0,1.0,0.0,GOOGL,XNAS,2024-06-06T00:00:00+0000
175.2,176.645,173.9339,175.41,22068519.0,176.645,173.9339,175.41,175.2,22068519.0,1.0,0.0,GOOGL,XNAS,2024-06-05T00:00:00+0000
173.28,173.845,171.89,173.79,26879596.0,173.845,171.89,173.79,173.28,26879596.0,1.0,0.0,GOOGL,XNAS,2024-06-04T00:00:00+0000
172.54,174.525,171.16,173.17,27459118.0,174.525,171.16,173.17,172.54,27459118.0,1.0,0.0,GOOGL,XNAS,2024-06-03T00:00:00+0000
171.86,173.06,169.44,172.5,37638876.0,173.06,169.44,172.5,171.86,37638876.0,1.0,0.0,GOOGL,XNAS,2024-05-31T00:00:00+0000
175.2,175.22,171.79,172.11,22958677.0,175.22,171.79,172.11,175.2,22958677.0,1.0,0.0,GOOGL,XNAS,2024-05-30T00:00:00+0000
175.43,176.836,174.72,175.9,23388693.0,176.836,174.72,175.9,175.43,23388693.0,1.0,0.0,GOOGL,XNAS,2024-05-29T00:00:00+0000
174.45,177.27,174.365,176.4,20572157.0,177.27,174.365,176.4,174.45,20572157.0,1.0,0.0,GOOGL,XNAS,2024-05-28T00:00:00+0000
174.98,175.77,173.65,174.99,16579438.0,175.77,173.65,174.99,174.98,16579438.0,1.0,0.0,GOOGL,XNAS,2024-05-24T00:00:00+0000
177.07,178.25,172.95,173.55,21024935.0,178.25,172.95,173.55,177.07,21024935.0,1.0,0.0,GOOGL,XNAS,2024-05-23T00:00:00+0000
176.644,177.15,175.21,176.38,17880042.0,177.15,175.21,176.38,176.644,17880042.0,1.0,0.0,GOOGL,XNAS,2024-05-22T00:00:00+0000
176.9,178.15,175.81,177.85,16989369.0,178.15,175.81,177.85,176.9,16989369.0,1.0,0.0,GOOGL,XNAS,2024-05-21T00:00:00+0000
176.192,178.77,176.08,176.92,22554400.0,178.77,176.08,176.92,176.192,22554400.0,1.0,0.0,GOOGL,XNAS,2024-05-20T00:00:00+0000
174.18,176.265,173.69,176.06,24479262.0,176.265,173.69,176.06,174.18,24479262.0,1.0,0.0,GOOGL,XNAS,2024-05-17T00:00:00+0000
173.29,175.115,172.69,174.18,27867947.0,175.115,172.69,174.18,173.29,27867947.0,1.0,0.0,GOOGL,XNAS,2024-05-16T00:00:00+0000
170.63,172.65,170.51,172.51,26948370.0,172.65,170.51,172.51,170.63,26948370.0,1.0,0.0,GOOGL,XNAS,2024-05-15T00:00:00+0000
169.77,171.25,168.8,170.34,25127138.0,171.25,168.8,170.34,169.77,25127138.0,1.0,0.0,GOOGL,XNAS,2024-05-14T00:00:00+0000
164.26,169.28,164.0,169.14,31327602.0,169.28,164.0,169.14,164.26,31327602.0,1.0,0.0,GOOGL,XNAS,2024-05-13T00:00:00+0000
168.025,169.85,166.19,168.65,29799931.0,169.85,166.19,168.65,168.025,29799931.0,1.0,0.0,GOOGL,XNAS,2024-05-10T00:00:00+0000
169.39,170.69,168.18,169.96,15346700.0,170.69,168.18,169.96,169.39,15346700.0,1.0,0.0,GOOGL,XNAS,2024-05-09T00:00:00+0000
